股票代码,股票简称,个股热度[20250708],个股热度排名[20250708],market_code,code,最新价,最新涨跌幅
000544.SZ,中原环保,1320.0,4478,33,000544,8.31,0.120481928
605183.SH,确成股份,1320.0,4477,17,605183,17.99,0.953984287
603393.SH,新天然气,1319.5,4479,17,603393,28.81,0.418264204
688766.SH,普冉股份,1317.0,4480,17,688766,63.2,1.249599487
300470.SZ,中密控股,1314.5,4481,33,300470,36.88,0.930487137
002836.SZ,新宏泽,1313.5,4482,33,002836,9.67,0.41536864
002778.SZ,中晟高科,1311.5,4483,33,002778,17.94,-0.829187396
600897.SH,厦门空港,1309.5,4484,17,600897,14.82,0.474576271
601021.SH,春秋航空,1308.0,4486,17,601021,55.31,0.29011786
603116.SH,红蜻蜓,1308.0,4485,17,603116,6.08,0
301237.SZ,和顺科技,1307.0,4487,33,301237,29.38,1.872399445
600603.SH,ST广物,1306.0,4488,22,600603,7.7,1.986754967
688728.SH,格科微,1305.5,4489,17,688728,15.62,0.256739409
000504.SZ,*ST生物,1303.5,4490,33,000504,9.29,-0.747863248
430476.BJ,海能技术,1300.5,4491,151,430476,19.3,1.900739176
300701.SZ,森霸传感,1299.5,4492,33,300701,10.41,1.067961165
872190.BJ,雷神科技,1297.0,4493,151,872190,32.2,2.417302799
688011.SH,新光光电,1296.5,4494,17,688011,25.1,0.601202405
603043.SH,广州酒家,1295.0,4495,17,603043,15.63,0.514469453
301199.SZ,迈赫股份,1293.5,4496,33,301199,25.13,1.658576052
600608.SH,*ST沪科,1293.0,4497,22,600608,4.05,0.997506234
833781.BJ,瑞奇智造,1292.0,4498,151,833781,12.75,-1.162790698
002950.SZ,奥美医疗,1289.0,4500,33,002950,8.79,0.457142857
688138.SH,清溢光电,1289.0,4499,17,688138,27.17,3.111954459
600689.SH,上海三毛,1287.5,4501,17,600689,12.05,-0.248344371
002543.SZ,万和电气,1287.0,4503,33,002543,11.27,0.895255148
603261.SH,*ST立航,1287.0,4502,22,603261,21.49,0.326797386
603177.SH,德创环保,1286.5,4504,17,603177,9.25,-0.751072961
300206.SZ,理邦仪器,1286.0,4505,33,300206,12.16,0
000659.SZ,珠海中富,1284.5,4506,33,000659,2.81,0.357142857
835857.BJ,百甲科技,1282.0,4507,151,835857,7.56,1.749663526
833030.BJ,立方控股,1281.0,4508,151,833030,30.15,1.652056642
301001.SZ,凯淳股份,1280.5,4511,33,301001,31.34,1.588330632
301502.SZ,华阳智能,1280.5,4510,33,301502,42.53,0.141276195
603970.SH,中农立华,1280.5,4509,17,603970,14,0.143061516
002831.SZ,裕同科技,1280.0,4512,33,002831,23.34,1.126516464
688484.SH,南芯科技,1278.0,4513,17,688484,39.4,0.076200152
603075.SH,热威股份,1277.5,4515,17,603075,20.21,0.647410359
688173.SH,希荻微,1277.5,4514,17,688173,13.44,1.433962264
000068.SZ,华控赛格,1277.0,4516,33,000068,3.47,0.579710145
688106.SH,金宏气体,1275.0,4517,17,688106,17.43,0.751445087
600620.SH,天宸股份,1274.0,4519,17,600620,5.58,0.722021661
688295.SH,中复神鹰,1274.0,4518,17,688295,20.12,2.028397566
603377.SH,ST东时,1273.5,4520,22,603377,2.95,0
872953.BJ,国子软件,1272.5,4521,151,872953,36.97,2.04250621
603282.SH,亚光股份,1271.5,4522,17,603282,17.4,1.457725948
301223.SZ,中荣股份,1271.0,4523,33,301223,17.13,0
688652.SH,京仪装备,1270.0,4524,17,688652,57.08,0.175500176
002066.SZ,瑞泰科技,1268.5,4525,33,002066,12.26,0.245298446
688389.SH,普门科技,1266.5,4526,17,688389,13.09,1.237432328
300780.SZ,德恩精工,1266.0,4530,33,300780,15.98,1.203293224
301181.SZ,标榜股份,1266.0,4529,33,301181,25.01,1.337115073
603033.SH,三维股份,1266.0,4528,17,603033,11.13,0.451263538
688416.SH,恒烁股份,1266.0,4527,17,688416,37.99,1.849865952
837092.BJ,汉鑫科技,1265.5,4531,151,837092,43.75,2.699530516
600861.SH,北京人力,1265.0,4532,17,600861,19.69,1.915113872
002749.SZ,国光股份,1264.0,4533,33,002749,15.22,-0.262123198
002650.SZ,ST加加,1263.0,4534,33,002650,6.58,0.304878049
300289.SZ,利德曼,1262.0,4536,33,300289,5.35,-0.742115028
688046.SH,药康生物,1262.0,4535,17,688046,14.85,4.064470918
688819.SH,天能股份,1259.5,4537,17,688819,27.29,0.961894192
300449.SZ,汉邦高科,1258.0,4538,33,300449,7.83,0.384615385
301116.SZ,益客食品,1257.5,4539,33,301116,11.19,0.17905103
600892.SH,*ST大晟,1257.0,4541,22,600892,3.21,0.626959248
603329.SH,上海雅仕,1257.0,4540,17,603329,11.48,1.145374449
688378.SH,奥来德,1256.0,4542,17,688378,16.91,3.298717166
301086.SZ,鸿富瀚,1255.0,4543,33,301086,45.65,2.033974072
001872.SZ,招商港口,1254.5,4544,33,001872,20.25,0.247524752
300445.SZ,康斯特,1253.0,4545,33,300445,17.34,2.060035315
301276.SZ,嘉曼服饰,1251.0,4546,33,301276,19.54,1.401141671
688523.SH,航天环宇,1250.0,4547,17,688523,21.64,1.643964302
002168.SZ,*ST惠程,1249.5,4548,33,002168,3.46,0.874635569
688231.SH,隆达股份,1248.5,4550,17,688231,18.04,-1.689373297
835207.BJ,众诚科技,1248.5,4549,151,835207,28.5,2.004294918
688215.SH,瑞晟智能,1247.5,4551,17,688215,44.46,3.17939197
605255.SH,天普股份,1246.5,4553,17,605255,19.42,2.210526316
837403.BJ,康农种业,1246.5,4552,151,837403,25.92,-2.003780718
002515.SZ,金字火腿,1246.0,4554,33,002515,6.02,0.166389351
002652.SZ,扬子新材,1245.5,4556,33,002652,3.3,0
301211.SZ,亨迪药业,1245.5,4555,33,301211,18.06,0.61281337
301468.SZ,博盈特焊,1245.0,4557,33,301468,23.83,0.08399832
300187.SZ,永清环保,1244.5,4561,33,300187,5.27,0.764818356
600356.SH,恒丰纸业,1244.5,4560,17,600356,8.28,0.363636364
688387.SH,信科移动,1244.5,4559,17,688387,5.6,1.633393829
830964.BJ,润农节水,1244.5,4558,151,830964,8.64,-1.030927835
688084.SH,晶品特装,1243.5,4562,17,688084,90.14,-0.945054945
001332.SZ,锡装股份,1242.5,4564,33,001332,36.81,0.190528035
002159.SZ,三特索道,1242.5,4563,33,002159,15.38,0.654450262
836247.BJ,华密新材,1240.5,4565,151,836247,20.04,2.506393862
001266.SZ,宏英智能,1240.0,4566,33,001266,26.46,0.915331808
688500.SH,慧辰股份,1239.0,4567,17,688500,49.95,-0.1
301186.SZ,超达装备,1238.0,4568,33,301186,44.6,2.693990329
300461.SZ,田中精机,1236.0,4569,33,300461,20.1,1.005025126
300006.SZ,莱美药业,1235.5,4571,33,300006,3.86,-0.258397933
300592.SZ,华凯易佰,1235.5,4570,33,300592,11.38,1.426024955
688278.SH,特宝生物,1235.0,4572,17,688278,69.81,-0.922509225
002931.SZ,锋龙股份,1233.5,4574,33,002931,15.59,-0.890019072
300980.SZ,祥源新材,1233.5,4573,33,300980,22.85,1.600711427
002858.SZ,力盛体育,1231.0,4575,33,002858,13.14,0.305343511
688339.SH,亿华通,1230.0,4576,17,688339,21.85,1.627906977
300354.SZ,东华测试,1227.5,4578,33,300354,37.57,1.898562517
300818.SZ,耐普矿机,1227.5,4577,33,300818,21.74,1.11627907
301239.SZ,普瑞眼科,1226.0,4579,33,301239,39.02,2.441585718
688686.SH,奥普特,1224.5,4580,17,688686,95.79,3.233107016
002259.SZ,升达林业,1223.5,4582,33,002259,4.14,0.242130751
600742.SH,富维股份,1223.5,4581,17,600742,9.55,0.209863589
301115.SZ,联检科技,1218.0,4583,33,301115,15.37,1.118421053
605138.SH,盛泰集团,1216.5,4584,17,605138,6.88,0.584795322
688239.SH,航宇科技,1216.0,4585,17,688239,33.69,1.751736635
301286.SZ,侨源股份,1214.5,4586,33,301286,25.57,2.567188127
001205.SZ,盛航股份,1213.0,4587,33,001205,16.35,0.183823529
001914.SZ,招商积余,1212.0,4589,33,001914,12.13,0.747508306
688425.SH,铁建重工,1212.0,4588,17,688425,4.1,0.244498778
003028.SZ,振邦智能,1211.5,4591,33,003028,30.64,1.055408971
688275.SH,万润新能,1211.5,4590,17,688275,40.22,2.081218274
832491.BJ,奥迪威,1210.0,4592,151,832491,28.47,2.079598422
605507.SH,国邦医药,1208.0,4593,17,605507,20.37,0.147492625
301065.SZ,本立科技,1205.5,4594,33,301065,23.81,0.847098687
300175.SZ,ST朗源,1205.0,4595,33,300175,4.84,-0.206185567
600284.SH,浦东建设,1204.0,4596,17,600284,6.62,0
605086.SH,龙高股份,1203.0,4597,17,605086,26.04,0.501736781
688133.SH,泰坦科技,1202.0,4598,17,688133,24.74,3.25542571
603344.SH,星德胜,1201.5,4600,17,603344,25.13,0.761828388
688306.SH,均普智能,1201.5,4599,17,688306,9.37,1.078748652
603909.SH,建发合诚,1201.0,4601,17,603909,9.96,1.425661914
300862.SZ,蓝盾光电,1200.5,4602,33,300862,24.88,0.040209087
301102.SZ,兆讯传媒,1200.0,4603,33,301102,11.07,1.095890411
002034.SZ,旺能环境,1199.5,4604,33,002034,17.31,0.173611111
301418.SZ,协昌科技,1199.0,4606,33,301418,36.81,0.436562074
872374.BJ,云里物里,1199.0,4605,151,872374,33.44,2.545231524
605003.SH,众望布艺,1197.5,4608,17,605003,21.27,0.662565073
834021.BJ,流金科技,1197.5,4607,151,834021,7.66,1.322751323
688279.SH,峰岹科技,1197.0,4609,17,688279,183.21,1.743766313
301229.SZ,纽泰格,1196.5,4610,33,301229,19.43,1.781037192
300577.SZ,开润股份,1195.5,4611,33,300577,20.21,-0.148221344
603182.SH,嘉华股份,1194.5,4613,17,603182,13.77,0.657894737
605222.SH,起帆电缆,1194.5,4612,17,605222,15.25,0.394996708
301336.SZ,趣睡科技,1194.0,4614,33,301336,55.15,0.785818713
002853.SZ,皮阿诺,1191.5,4615,33,002853,13.27,-1.630837658
000972.SZ,*ST中基,1191.0,4617,33,000972,3.47,-0.287356322
688365.SH,光云科技,1190.5,4618,17,688365,14.7,-0.406504065
601811.SH,新华文轩,1189.5,4619,17,601811,14.77,-0.471698113
301395.SZ,仁信新材,1189.0,4620,33,301395,11.46,1.415929204
000411.SZ,英特集团,1187.0,4621,33,000411,10.84,-0.092165899
301077.SZ,星华新材,1186.0,4622,33,301077,20.26,0.595829196
000553.SZ,安道麦A,1185.0,4624,33,000553,7.48,1.217861976
688097.SH,博众精工,1185.0,4623,17,688097,26.94,0.18594273
688360.SH,德马科技,1184.0,4625,17,688360,18.77,0.428036383
000782.SZ,恒申新材,1183.0,4627,33,000782,5.14,0.194931774
688148.SH,芳源股份,1183.0,4626,17,688148,5.3,0.760456274
603968.SH,醋化股份,1182.5,4628,17,603968,11.79,0.084889643
605089.SH,味知香,1182.0,4629,17,605089,24.55,0.244997958
603199.SH,九华旅游,1179.0,4630,17,603199,36.08,0.166574125
836871.BJ,派特尔,1178.0,4631,151,836871,17.44,0.809248555
002211.SZ,ST宏达,1177.5,4632,33,002211,3,0.67114094
871642.BJ,通易航天,1176.0,4633,151,871642,19.28,0.364393545
603170.SH,宝立食品,1175.0,4634,17,603170,12.55,0.965406275
688379.SH,华光新材,1174.5,4636,17,688379,34.8,0.519930676
836961.BJ,西磁科技,1174.5,4635,151,836961,41.2,1.303171871
300218.SZ,安利股份,1173.5,4639,33,300218,15.03,0.133244504
300989.SZ,蕾奥规划,1173.5,4638,33,300989,17.38,-0.114942529
605090.SH,九丰能源,1173.5,4637,17,605090,26.07,0.076775432
600388.SH,龙净环保,1173.0,4640,17,600388,11.8,0.425531915
920682.BJ,球冠电缆,1172.5,4641,151,920682,9.64,0.207900208
301043.SZ,绿岛风,1172.0,4643,33,301043,32.75,0.061106019
688531.SH,日联科技,1172.0,4642,17,688531,70.21,0.54417872
430418.BJ,苏轴股份,1171.0,4645,151,430418,29.39,1.414768806
603868.SH,飞科电器,1171.0,4644,17,603868,36.06,0.585774059
688065.SH,凯赛生物,1169.5,4646,17,688065,46.5,1.021073213
603356.SH,华菱精工,1168.5,4647,17,603356,13.84,-0.859598854
603916.SH,苏博特,1167.5,4649,17,603916,9.34,0.972972973
688127.SH,蓝特光学,1167.5,4648,17,688127,25.58,2.730923695
600671.SH,天目药业,1167.0,4650,17,600671,13.84,1.243599122
688320.SH,禾川科技,1166.0,4651,17,688320,47.8,0.441269174
688698.SH,伟创电气,1165.5,4652,17,688698,45.31,1.683123878
603277.SH,银都股份,1165.0,4653,17,603277,16.01,0.755191945
002999.SZ,天禾股份,1164.5,4655,33,002999,7.07,0.141643059
301130.SZ,西点药业,1164.5,4654,33,301130,30.7,0.589777195
688687.SH,凯因科技,1162.5,4656,17,688687,26.18,0.421940928
833873.BJ,中设咨询,1162.0,4657,151,833873,7.21,2.706552707
605365.SH,立达信,1160.5,4658,17,605365,14.68,1.311249137
300908.SZ,仲景食品,1159.5,4659,33,300908,29.75,-0.335008375
600020.SH,中原高速,1157.5,4660,17,600020,4.88,-0.610997963
300789.SZ,唐源电气,1157.0,4661,33,300789,26.39,1.460976547
301203.SZ,国泰环保,1156.0,4662,33,301203,33.33,-0.566825776
600883.SH,博闻科技,1155.5,4663,17,600883,8.14,-0.245098039
301397.SZ,溯联股份,1154.5,4664,33,301397,36.82,-0.593952484
002333.SZ,罗普斯金,1153.0,4665,33,002333,5.65,0.177304965
603709.SH,中源家居,1152.0,4666,17,603709,13.45,0.74906367
301303.SZ,真兰仪表,1151.5,4667,33,301303,15.31,-0.260586319
000529.SZ,广弘控股,1149.0,4669,33,000529,6.24,0.64516129
688195.SH,腾景科技,1149.0,4668,17,688195,41.71,2.080274107
688530.SH,欧莱新材,1146.5,4670,17,688530,16.7,2.959309494
688383.SH,新益昌,1146.0,4672,17,688383,51.03,4.355828221
688716.SH,中研股份,1146.0,4671,17,688716,34.41,0.997945407
003004.SZ,*ST声迅,1145.5,4673,33,003004,18.4,0.054377379
002833.SZ,弘亚数控,1144.5,4674,33,002833,16.18,0.747198007
002949.SZ,华阳国际,1144.0,4676,33,002949,13.8,0.145137881
300807.SZ,天迈科技,1144.0,4675,33,300807,39.98,0.250752257
601996.SH,丰林集团,1143.0,4678,17,601996,2.25,0.896860987
688708.SH,佳驰科技,1143.0,4677,17,688708,56.56,1.90990991
002763.SZ,汇洁股份,1141.0,4679,33,002763,7.03,0.142450142
002637.SZ,赞宇科技,1137.0,4680,33,002637,10.16,1.094527363
301365.SZ,矩阵股份,1134.0,4681,33,301365,17.55,0.285714286
000909.SZ,ST数源,1132.5,4682,33,000909,6.61,2.163833076
600035.SH,楚天高速,1131.0,4683,17,600035,4.36,-0.228832952
603926.SH,铁流股份,1129.5,4684,17,603926,11.47,0.087260035
603303.SH,得邦照明,1128.5,4685,17,603303,12.3,-0.162337662
300715.SZ,凯伦股份,1126.0,4686,33,300715,9.91,1.745379877
301108.SZ,洁雅股份,1124.5,4687,33,301108,33.03,0.395136778
603992.SH,松霖科技,1124.0,4688,17,603992,20.65,0.388915897
301290.SZ,东星医疗,1123.0,4689,33,301290,25.89,-0.154261473
300973.SZ,立高食品,1122.5,4690,33,300973,48.33,-1.165644172
002788.SZ,鹭燕医药,1120.0,4691,33,002788,8.73,0
688228.SH,开普云,1119.0,4692,17,688228,61.41,0.672131148
603095.SH,越剑智能,1115.5,4693,17,603095,15.63,1.559454191
603557.SH,ST起步,1115.0,4694,22,603557,3.27,1.238390093
301539.SZ,宏鑫科技,1114.0,4695,33,301539,19.18,1.912858661
833751.BJ,惠同新材,1113.5,4696,151,833751,17.73,3.805620609
301033.SZ,迈普医学,1113.0,4697,33,301033,62.48,0.032020493
688290.SH,景业智能,1111.5,4698,17,688290,48.55,-0.389823554
688685.SH,迈信林,1109.5,4699,17,688685,53.01,2.296410652
