股票代码,股票简称,最新价,最新涨跌幅,个股热度[20250604],个股热度排名[20250604],market_code,code
300497.SZ,富祥药业,9.42,-1.567398119,3175.5,2819,33,300497
000680.SZ,山推股份,8.92,0.112233446,3173.0,2821,33,000680
300628.SZ,亿联网络,33.62,-0.059453032,3170.5,2822,33,300628
000010.SZ,美丽生态,3.04,2.702702703,3169.5,2823,33,000010
600629.SH,华建集团,8.32,-0.120048019,3167.5,2825,17,600629
603026.SH,石大胜华,34.03,1.825254339,3167.5,2824,17,603026
001269.SZ,欧晶科技,23.59,1.418744626,3166.5,2826,33,001269
300293.SZ,蓝英装备,20.66,0.388726919,3156.5,2828,33,300293
600061.SH,国投资本,7.13,0.706214689,3156.5,2827,17,600061
002168.SZ,*ST惠程,3.43,0.292397661,3156.0,2829,33,002168
000027.SZ,深圳能源,6.38,0,3155.5,2830,33,000027
600148.SH,长春一东,19.36,-0.462724936,3151.0,2831,17,600148
600814.SH,杭州解百,8.02,1.518987342,3150.0,2832,17,600814
002831.SZ,裕同科技,23.47,0.816151203,3149.5,2833,33,002831
001965.SZ,招商公路,12.57,-1.101494886,3149.0,2834,33,001965
003022.SZ,联泓新科,15.52,1.770491803,3146.5,2835,33,003022
000690.SZ,宝新能源,4.3,0.233100233,3146.0,2836,33,000690
300316.SZ,晶盛机电,27.15,0.854383358,3142.0,2838,33,300316
301026.SZ,浩通科技,23.42,1.517121803,3142.0,2837,33,301026
600873.SH,梅花生物,10.59,0.56980057,3141.5,2839,17,600873
002843.SZ,泰嘉股份,21.47,1.513002364,3140.5,2840,33,002843
600965.SH,福成股份,5.15,0.389863548,3137.5,2841,17,600965
603029.SH,天鹅股份,18.28,0.329308452,3136.5,2842,17,603029
002636.SZ,金安国纪,8.56,2.14797136,3135.0,2843,33,002636
002293.SZ,罗莱生活,9.45,0.531914894,3134.5,2845,33,002293
605050.SH,福然德,13.62,-1.089324619,3134.5,2844,17,605050
600909.SH,华安证券,5.61,1.446654611,3134.0,2846,17,600909
605169.SH,洪通燃气,10.98,1.011959522,3133.0,2847,17,605169
600815.SH,厦工股份,2.78,-1.067615658,3129.0,2848,17,600815
000505.SZ,京粮控股,6.54,0.615384615,3125.5,2849,33,000505
300726.SZ,宏达电子,34.42,-0.749711649,3125.0,2850,33,300726
688290.SH,景业智能,57.16,4.612005857,3123.5,2851,17,688290
300088.SZ,长信科技,5.73,0.702987698,3120.0,2852,33,300088
601997.SH,贵阳银行,6.26,0.481540931,3119.5,2853,17,601997
300785.SZ,值得买,31.77,0.410872314,3117.0,2854,33,300785
300817.SZ,双飞集团,23.92,1.313002965,3115.0,2856,33,300817
605178.SH,时空科技,19.5,2.415966387,3115.0,2855,17,605178
002561.SZ,徐家汇,8.4,0,3112.0,2857,33,002561
000736.SZ,*ST中地,4.58,1.327433628,3111.0,2858,33,000736
000933.SZ,神火股份,16.47,0.795593635,3110.0,2859,33,000933
600596.SH,新安股份,8.03,0,3107.0,2860,17,600596
430017.BJ,星昊医药,20.49,0.737463127,3106.5,2861,151,430017
002455.SZ,百川股份,7.18,1.555869873,3105.5,2862,33,002455
003027.SZ,同兴科技,16.89,1.563439567,3104.0,2863,33,003027
600228.SH,*ST返利,4.35,0.928074246,3103.5,2864,22,600228
603511.SH,爱慕股份,14.75,1.654031702,3102.0,2865,17,603511
603162.SH,海通发展,8.28,0.607533414,3101.5,2866,17,603162
003012.SZ,东鹏控股,5.85,0.688468158,3099.0,2867,33,003012
300781.SZ,因赛集团,53.15,1.937092443,3094.0,2868,33,300781
300191.SZ,潜能恒信,17.3,-1.142857143,3092.0,2869,33,300191
002635.SZ,安洁科技,13.03,1.243201243,3089.5,2870,33,002635
600804.SH,*ST鹏博,0.62,0,3089.0,2871,22,600804
300995.SZ,奇德新材,34.97,3.034767236,3087.0,2874,33,300995
600272.SH,开开实业,13.98,0.215053763,3087.0,2873,17,600272
600864.SH,哈投股份,5.79,0.871080139,3087.0,2872,17,600864
600051.SH,宁波联合,7.25,1.25698324,3086.5,2875,17,600051
603908.SH,牧高笛,25.5,1.634117178,3085.0,2876,17,603908
603298.SH,杭叉集团,19.28,2.281167109,3085.0,2877,17,603298
300128.SZ,锦富技术,5.38,2.476190476,3084.5,2878,33,300128
002901.SZ,大博医疗,38.45,0.391644909,3083.0,2879,33,002901
002171.SZ,楚江新材,8.7,0.115074799,3079.0,2881,33,002171
833429.BJ,康比特,30.9,1.4445174,3079.0,2880,151,833429
002825.SZ,纳尔股份,10.24,-0.29211295,3078.5,2882,33,002825
600215.SH,派斯林,8.09,1.251564456,3078.0,2884,17,600215
600583.SH,海油工程,5.24,0.575815739,3078.0,2883,17,600583
600635.SH,大众公用,3.85,-0.259067358,3075.5,2885,17,600635
600500.SH,中化国际,3.84,0.261096606,3073.5,2886,17,600500
002962.SZ,五方光电,14.29,1.563610519,3069.0,2887,33,002962
000728.SZ,国元证券,7.72,1.312335958,3068.0,2888,33,000728
300019.SZ,硅宝科技,17.28,1.527614571,3063.5,2889,33,300019
003015.SZ,日久光电,14.19,0.996441281,3063.0,2890,33,003015
300652.SZ,雷迪克,81.12,0.507991575,3060.5,2891,33,300652
603377.SH,ST东时,2.7,3.846153846,3058.0,2892,22,603377
301428.SZ,世纪恒通,37.1,0,3057.5,2894,33,301428
600515.SH,海南机场,3.42,0.293255132,3057.5,2893,17,600515
600971.SH,恒源煤电,6.63,1.843317972,3053.5,2895,17,600971
603808.SH,歌力思,8.03,2.554278416,3050.0,2896,17,603808
002899.SZ,英派斯,20.51,0.984736583,3049.5,2897,33,002899
832145.BJ,恒合股份,26.57,8.6263287,3048.5,2898,151,832145
301067.SZ,显盈科技,29.87,-2.51305483,3047.5,2899,33,301067
603708.SH,家家悦,11.02,0.823421775,3044.5,2900,17,603708
001319.SZ,铭科精技,25.9,0.856697819,3043.0,2901,33,001319
603206.SH,嘉环科技,16.66,0.482509047,3041.0,2902,17,603206
688036.SH,传音控股,73.59,1.475455047,3039.5,2903,17,688036
002073.SZ,软控股份,7.83,1.162790698,3038.0,2904,33,002073
688356.SH,键凯科技,75.68,-4.384080859,3036.5,2905,17,688356
300452.SZ,山河药辅,13.01,-0.535168196,3035.0,2906,33,300452
000655.SZ,金岭矿业,7.07,2.02020202,3032.0,2907,33,000655
600179.SH,安通控股,2.77,1.094890511,3028.5,2908,17,600179
002138.SZ,顺络电子,27.15,1.723491945,3022.5,2909,33,002138
000004.SZ,*ST国华,10.12,-1.364522417,3022.0,2910,33,000004
600076.SH,康欣新材,2.32,2.654867257,3020.0,2911,17,600076
002043.SZ,兔宝宝,10.1,1,3016.0,2912,33,002043
000550.SZ,江铃汽车,20.68,-0.385356455,3015.5,2913,33,000550
603858.SH,步长制药,16.75,-0.416171225,3014.5,2914,17,603858
002614.SZ,奥佳华,6.58,0.611620795,3014.0,2915,33,002614
688552.SH,航天南湖,33.36,0.724637681,3009.0,2916,17,688552
000543.SZ,皖能电力,7.35,0.409836066,3008.5,2917,33,000543
002571.SZ,德力股份,6.11,1.833333333,3008.0,2918,33,002571
002671.SZ,龙泉股份,4.57,1.781737194,3004.0,2919,33,002671
600908.SH,无锡银行,6.23,0.646203554,3003.0,2920,17,600908
600268.SH,国电南自,7.85,-0.127226463,3001.5,2921,17,600268
603348.SH,文灿股份,20.47,1.086419753,3001.0,2922,17,603348
603488.SH,展鹏科技,7.85,-0.127226463,2999.0,2923,17,603488
601677.SH,明泰铝业,12.3,1.068200493,2995.5,2924,17,601677
300503.SZ,昊志机电,20.99,0.095374344,2994.0,2925,33,300503
300644.SZ,南京聚隆,25.93,-0.689391038,2993.5,2926,33,300644
603312.SH,西典新能,35.75,-0.722021661,2992.5,2927,17,603312
002316.SZ,ST亚联,4.16,0.726392252,2991.0,2928,33,002316
603871.SH,嘉友国际,13.94,0.287769784,2990.5,2929,17,603871
600819.SH,耀皮玻璃,5.97,1.358234295,2988.5,2930,17,600819
603067.SH,振华股份,22.47,0.898069151,2986.0,2931,17,603067
301211.SZ,亨迪药业,18.01,-0.607064018,2985.5,2932,33,301211
301421.SZ,波长光电,58.11,0.086117809,2985.0,2933,33,301421
002569.SZ,*ST步森,9.1,-4.512067156,2984.5,2934,33,002569
002620.SZ,ST瑞和,3.83,2.133333333,2981.5,2935,33,002620
603197.SH,保隆科技,37.65,0.803212851,2979.0,2936,17,603197
300278.SZ,华昌达,5.32,0.188323917,2978.5,2937,33,300278
002903.SZ,宇环数控,19.68,0.664961637,2976.0,2938,33,002903
002391.SZ,长青股份,5.61,0.178571429,2974.0,2939,33,002391
002285.SZ,世联行,2.3,2.678571429,2973.0,2940,33,002285
002238.SZ,天威视讯,8.52,0.590318772,2971.5,2941,33,002238
301551.SZ,无线传媒,48.3,-1.729399797,2968.5,2942,33,301551
603801.SH,志邦家居,10.54,1.054650048,2964.5,2943,17,603801
301658.SZ,首航新能,27.73,1.241328952,2963.5,2944,33,301658
836239.BJ,长虹能源,45.65,3.89167046,2962.0,2945,151,836239
603181.SH,皇马科技,12.88,0.389711613,2959.5,2946,17,603181
688520.SH,神州细胞,42.98,-1.104463875,2958.5,2947,17,688520
000529.SZ,广弘控股,6.24,0.970873786,2957.5,2949,33,000529
002253.SZ,*ST智胜,10.11,0.597014925,2957.5,2948,33,002253
002931.SZ,锋龙股份,15.8,3.267973856,2957.0,2950,33,002931
000922.SZ,佳电股份,10.78,0.279069767,2956.0,2951,33,000922
002535.SZ,林州重机,3.88,1.570680628,2953.5,2952,33,002535
600777.SH,ST新潮,3.21,0,2949.0,2953,22,600777
600258.SH,首旅酒店,14.97,0.200803213,2948.0,2954,17,600258
002108.SZ,沧州明珠,3.41,0,2947.0,2955,33,002108
000518.SZ,*ST四环,2.19,0,2946.5,2956,33,000518
002144.SZ,宏达高科,11.75,1.20585702,2946.0,2957,33,002144
603218.SH,日月股份,11.63,-1.021276596,2943.5,2958,17,603218
603158.SH,腾龙股份,8.28,0.485436893,2941.5,2959,17,603158
301591.SZ,肯特股份,40,0.326059694,2940.5,2960,33,301591
300580.SZ,贝斯特,24.25,0.789692436,2938.5,2961,33,300580
600325.SH,华发股份,4.91,0.204081633,2935.0,2962,17,600325
002014.SZ,永新股份,12.16,0.247320692,2933.0,2963,33,002014
300313.SZ,*ST天山,6.34,-2.760736196,2931.5,2964,33,300313
300125.SZ,*ST聆达,6.73,3.379416283,2928.5,2966,33,300125
301326.SZ,捷邦科技,66.93,2.183206107,2928.5,2965,33,301326
600058.SH,五矿发展,7.39,0.956284153,2926.0,2969,17,600058
603341.SH,龙旗科技,37.57,0.374031526,2926.0,2968,17,603341
605577.SH,龙版传媒,12.89,1.256873527,2926.0,2967,17,605577
603995.SH,甬金股份,16.73,0.299760192,2924.5,2970,17,603995
002880.SZ,卫光生物,29.67,1.470588235,2921.5,2971,33,002880
830946.BJ,森萱医药,12.75,-3.773584906,2918.5,2972,151,830946
601636.SH,旗滨集团,5.23,0,2917.5,2973,17,601636
300960.SZ,通业科技,21.5,-0.232018561,2917.0,2974,33,300960
300337.SZ,银邦股份,9.99,1.011122346,2915.5,2975,33,300337
002845.SZ,同兴达,13.15,0.843558282,2910.5,2976,33,002845
000049.SZ,德赛电池,21.2,1.145038168,2910.0,2977,33,000049
300378.SZ,鼎捷数智,33.7,1.414384592,2908.5,2978,33,300378
605228.SH,神通科技,11,1.47601476,2908.0,2979,17,605228
603421.SH,鼎信通讯,6.37,0.631911532,2906.5,2980,17,603421
002889.SZ,东方嘉盛,14.61,-0.273037543,2906.0,2982,33,002889
300919.SZ,中伟股份,31.83,0.664136622,2906.0,2981,33,300919
002712.SZ,思美传媒,5.58,-0.357142857,2901.0,2983,33,002712
000790.SZ,华神科技,3.99,0.503778338,2900.5,2984,33,000790
301008.SZ,宏昌科技,23.22,0.563014292,2898.0,2985,33,301008
300327.SZ,中颖电子,20.83,0.920542636,2896.0,2986,33,300327
600459.SH,贵研铂业,14.5,1.186322401,2895.0,2987,17,600459
002169.SZ,智光电气,6.22,0.161030596,2894.0,2988,33,002169
603833.SH,欧派家居,61.27,-0.211726384,2893.5,2989,17,603833
603223.SH,恒通股份,10.81,0.839552239,2893.5,2990,17,603223
600568.SH,ST中珠,1.68,0.598802395,2890.0,2991,22,600568
000014.SZ,沙河股份,11.57,-0.086355786,2887.5,2992,33,000014
002408.SZ,齐翔腾达,4.64,0.215982721,2885.0,2994,33,002408
601106.SH,中国一重,2.7,0.371747212,2885.0,2993,17,601106
603717.SH,天域生物,7.07,1.873198847,2884.0,2995,17,603717
002434.SZ,万里扬,7.1,0.141043724,2880.0,2996,33,002434
300577.SZ,开润股份,21.1,3.431372549,2879.5,2997,33,300577
000921.SZ,海信家电,27.88,-0.071684588,2875.0,2998,33,000921
873169.BJ,七丰精工,30.23,-0.428194993,2874.5,2999,151,873169
002401.SZ,中远海科,14.57,0.206327373,2869.5,3000,33,002401
300525.SZ,博思软件,15,0.60362173,2868.5,3001,33,300525
300057.SZ,万顺新材,4.81,2.340425532,2868.0,3002,33,300057
003039.SZ,顺控发展,14.01,-0.213675214,2867.0,3003,33,003039
300266.SZ,兴源环境,3.09,1.644736842,2865.5,3004,33,300266
300197.SZ,节能铁汉,2.01,1.515151515,2865.5,3005,33,300197
603508.SH,思维列控,26.31,-1.015801354,2865.0,3006,17,603508
000951.SZ,中国重汽,18.28,-0.867678959,2864.5,3007,33,000951
002585.SZ,双星新材,5.13,1.785714286,2860.0,3008,33,002585
002321.SZ,华英农业,2.35,0.858369099,2858.5,3009,33,002321
002096.SZ,易普力,11.64,-1.020408163,2854.0,3011,33,002096
300164.SZ,通源石油,4.14,0.975609756,2854.0,3010,33,300164
688400.SH,凌云光,26.69,2.574942352,2853.5,3012,17,688400
000709.SZ,河钢股份,2.18,1.395348837,2851.0,3013,33,000709
300564.SZ,筑博设计,14.43,-1.63599182,2850.0,3014,33,300564
600284.SH,浦东建设,6.85,0.587371512,2845.0,3015,17,600284
600643.SH,爱建集团,5.15,1.98019802,2844.5,3016,17,600643
300709.SZ,精研科技,37.8,0.961538462,2842.5,3017,33,300709
600578.SH,京能电力,4.36,0.229885057,2841.5,3018,17,600578
600060.SH,海信视像,23.45,-0.42462845,2840.5,3019,17,600060
300120.SZ,经纬辉开,8,0.376411543,2838.5,3020,33,300120
301025.SZ,读客文化,10.36,0.582524272,2837.5,3023,33,301025
600617.SH,国新能源,2.69,2.281368821,2837.5,3021,17,600617
600539.SH,狮头股份,10.66,-1.478743068,2837.5,3022,17,600539
002470.SZ,金正大,1.69,0.595238095,2835.5,3024,33,002470
002885.SZ,京泉华,13.52,2.114803625,2833.5,3025,33,002885
300055.SZ,万邦达,5.57,-0.713012478,2831.5,3026,33,300055
300424.SZ,航新科技,15.71,-0.758054327,2827.5,3028,33,300424
300883.SZ,龙利得,6.1,2.348993289,2827.5,3027,33,300883
000793.SZ,ST华闻,2.64,0.380228137,2825.5,3029,33,000793
300018.SZ,中元股份,7.32,1.244813278,2823.5,3031,33,300018
300869.SZ,康泰医学,14.37,-0.691085003,2823.5,3030,33,300869
603778.SH,国晟科技,3.27,2.507836991,2822.0,3032,17,603778
000552.SZ,甘肃能化,2.42,0.833333333,2817.5,3034,33,000552
300608.SZ,思特奇,11.25,0.536193029,2817.5,3033,33,300608
000930.SZ,中粮科技,5.55,0.543478261,2815.0,3035,33,000930
301312.SZ,智立方,31.92,3.067484663,2812.0,3036,33,301312
300331.SZ,苏大维格,20.85,1.262748907,2811.5,3037,33,300331
300213.SZ,佳讯飞鸿,7.97,1.52866242,2811.0,3038,33,300213
300231.SZ,银信科技,11.24,0.178253119,2810.5,3040,33,300231
600980.SH,北矿科技,17.04,2.09706411,2810.5,3039,17,600980
600657.SH,信达地产,4.06,3.307888041,2808.0,3041,17,600657
300463.SZ,迈克生物,12.11,1.169590643,2806.0,3042,33,300463
600201.SH,生物股份,7.48,0,2804.0,3043,17,600201
600511.SH,国药股份,30.82,0.227642276,2802.5,3044,17,600511
002758.SZ,浙农股份,9.34,0.863930886,2800.5,3045,33,002758
300453.SZ,三鑫医疗,8.36,1.210653753,2799.5,3046,33,300453
600825.SH,新华传媒,6.81,0.147058824,2798.0,3047,17,600825
300784.SZ,利安科技,52.72,2.96875,2793.5,3048,33,300784
920068.BJ,天工股份,21.12,0.237304224,2788.5,3049,151,920068
002182.SZ,宝武镁业,11.52,1.052631579,2788.0,3051,33,002182
300835.SZ,龙磁科技,34.2,2.48726401,2788.0,3050,33,300835
600057.SH,厦门象屿,6.75,-1.315789474,2787.5,3052,17,600057
600720.SH,中交设计,8.03,1.006289308,2786.5,3053,17,600720
688163.SH,赛伦生物,19.42,2.805717311,2783.0,3054,17,688163
002926.SZ,华西证券,8.42,1.080432173,2782.0,3055,33,002926
601139.SH,深圳燃气,6.43,0.31201248,2781.0,3056,17,601139
688710.SH,益诺思,34.87,3.810657934,2776.5,3057,17,688710
002041.SZ,登海种业,9.95,0.403632694,2776.0,3058,33,002041
603135.SH,中重科技,10.13,-0.197044335,2774.5,3059,17,603135
300462.SZ,华铭智能,10.02,-0.988142292,2772.0,3060,33,300462
600377.SH,宁沪高速,15.99,0.566037736,2771.5,3061,17,600377
000851.SZ,*ST高鸿,2.47,1.229508197,2764.0,3062,33,000851
601311.SH,骆驼股份,8.41,0.718562874,2762.5,3063,17,601311
002283.SZ,天润工业,5.88,0.341296928,2762.0,3064,33,002283
603587.SH,地素时尚,12.65,0.71656051,2761.0,3065,17,603587
002128.SZ,电投能源,19.44,0.517063082,2760.5,3066,33,002128
839725.BJ,惠丰钻石,30.9,3.27540107,2759.0,3067,151,839725
600667.SH,太极实业,6.37,0.950871632,2757.0,3068,17,600667
600022.SH,山东钢铁,1.31,0.769230769,2756.5,3069,17,600022
300054.SZ,鼎龙股份,27.99,0.394548063,2755.5,3070,33,300054
301123.SZ,奕东电子,20.83,2.712031558,2753.5,3071,33,301123
301088.SZ,戎美股份,15.07,1.481481481,2750.0,3072,33,301088
300685.SZ,艾德生物,21.16,0.474833808,2749.5,3074,33,300685
301372.SZ,科净源,22.22,-1.507092199,2749.5,3073,33,301372
000717.SZ,中南股份,2.48,1.639344262,2747.0,3075,33,000717
002925.SZ,盈趣科技,16.11,-0.247678019,2745.5,3076,33,002925
002774.SZ,快意电梯,8.72,1.160092807,2745.0,3078,33,002774
600071.SH,凤凰光学,21.16,1.975903614,2745.0,3077,17,600071
601598.SH,中国外运,5.03,-0.592885375,2739.0,3079,17,601598
688280.SH,精进电动,7.75,-0.257400257,2738.0,3080,17,688280
301129.SZ,瑞纳智能,24.17,2.155536771,2736.0,3081,33,301129
002022.SZ,科华生物,6.15,0.326264274,2735.0,3082,33,002022
603285.SH,键邦股份,23.61,-0.379746835,2732.0,3083,17,603285
831087.BJ,秋乐种业,18.78,-0.053219798,2730.0,3084,151,831087
002806.SZ,华锋股份,11.6,1.045296167,2728.0,3085,33,002806
301311.SZ,昆船智能,18.48,-0.698549167,2723.5,3086,33,301311
000663.SZ,永安林业,6.54,0.770416025,2722.0,3087,33,000663
002483.SZ,润邦股份,6.29,1.451612903,2721.5,3089,33,002483
002645.SZ,华宏科技,8.28,1.595092025,2721.5,3088,33,002645
002035.SZ,华帝股份,6.62,0.914634146,2720.0,3090,33,002035
300993.SZ,玉马科技,12.06,0.751879699,2719.0,3092,33,300993
601155.SH,新城控股,12.78,2.24,2719.0,3091,17,601155
000589.SZ,贵州轮胎,4.54,0.442477876,2716.5,3093,33,000589
603137.SH,恒尚节能,13.66,0.663227708,2711.5,3094,17,603137
001239.SZ,永达股份,15.34,-0.71197411,2711.0,3095,33,001239
003036.SZ,泰坦股份,12.86,-0.077700078,2709.5,3096,33,003036
603337.SH,杰克股份,37.58,-1.183276361,2708.0,3097,17,603337
002893.SZ,京能热力,10.59,0.857142857,2705.0,3098,33,002893
600637.SH,东方明珠,7.41,0,2704.5,3099,17,600637
002390.SZ,信邦制药,3.62,0.835654596,2703.5,3100,33,002390
000402.SZ,金融街,2.77,1.838235294,2702.5,3102,33,000402
001322.SZ,箭牌家居,8.6,2.137767221,2702.5,3101,33,001322
300639.SZ,凯普生物,5.81,-0.343053173,2699.0,3104,33,300639
600373.SH,中文传媒,10.61,0.188857413,2699.0,3103,17,600373
300359.SZ,全通教育,5.67,1.978417266,2698.5,3105,33,300359
301600.SZ,慧翰股份,97.5,0.650356147,2694.0,3106,33,301600
002186.SZ,全聚德,10.7,1.229895932,2689.0,3107,33,002186
300598.SZ,诚迈科技,41.73,0.505780347,2687.0,3108,33,300598
002769.SZ,普路通,7.86,0.898587933,2686.5,3109,33,002769
002745.SZ,木林森,7.85,1.02960103,2682.5,3110,33,002745
603619.SH,中曼石油,17.55,0.630733945,2680.0,3111,17,603619
000825.SZ,太钢不锈,3.57,1.420454545,2678.5,3112,33,000825
605162.SH,新中港,7.5,0.942126514,2677.0,3113,17,605162
300092.SZ,科新机电,12.78,0.235294118,2676.5,3114,33,300092
301149.SZ,隆华新材,11.43,1.7809439,2674.5,3115,33,301149
300862.SZ,蓝盾光电,26.69,-2.019089574,2674.0,3116,33,300862
300825.SZ,阿尔特,10.13,-0.588812561,2673.5,3117,33,300825
601061.SH,中信金属,7.66,1.188903567,2672.5,3119,17,601061
603396.SH,金辰股份,24.63,2.029826015,2672.5,3118,17,603396
603091.SH,众鑫股份,51.39,-0.097200622,2671.0,3120,17,603091
603155.SH,新亚强,14.07,1.808972504,2669.0,3121,17,603155
002051.SZ,中工国际,8.21,2.114427861,2667.5,3123,33,002051
301058.SZ,中粮科工,10.87,1.022304833,2667.5,3122,33,301058
301219.SZ,腾远钴业,44.83,1.563207975,2666.5,3125,33,301219
605056.SH,咸亨国际,14.49,-1.5625,2666.5,3124,17,605056
003006.SZ,百亚股份,31.84,1.822833387,2663.5,3127,33,003006
600661.SH,昂立教育,10.42,1.066925315,2663.5,3126,17,600661
001210.SZ,金房能源,16,2.105934907,2659.5,3128,33,001210
600850.SH,电科数字,23.45,0.686990125,2657.5,3130,17,600850
603189.SH,网达软件,17.64,1.088825215,2657.5,3129,17,603189
002668.SZ,TCL智家,10.1,0.099108028,2655.0,3132,33,002668
601963.SH,重庆银行,11.43,0.616197183,2655.0,3131,17,601963
603328.SH,依顿电子,8.85,2.193995381,2654.5,3133,17,603328
688343.SH,云天励飞,47.91,1.590330789,2651.5,3134,17,688343
603327.SH,福蓉科技,11.39,0.796460177,2650.0,3135,17,603327
002386.SZ,天原股份,4.59,0.879120879,2649.5,3137,33,002386
603191.SH,望变电气,12.15,0.913621262,2649.5,3136,17,603191
600369.SH,西南证券,4.25,1.431980907,2643.5,3138,17,600369
300381.SZ,溢多利,8.07,0,2643.0,3139,33,300381
834599.BJ,同力股份,23.14,-1.699235344,2642.0,3140,151,834599
601827.SH,三峰环境,8.73,0.808314088,2641.5,3141,17,601827
603527.SH,众源新材,9.9,1.851851852,2640.5,3142,17,603527
002430.SZ,杭氧股份,19.19,-0.052083333,2639.0,3143,33,002430
600877.SH,电科芯片,12.05,1.090604027,2637.5,3144,17,600877
002660.SZ,茂硕电源,8.93,0.449943757,2637.0,3145,33,002660
301213.SZ,观想科技,45.24,-3.167808219,2635.0,3146,33,301213
600444.SH,国机通用,16.3,0.061387354,2633.0,3148,17,600444
600517.SH,国网英大,4.95,1.020408163,2633.0,3147,17,600517
300686.SZ,智动力,9,3.092783505,2632.5,3149,33,300686
000897.SZ,津滨发展,2.33,1.746724891,2631.5,3150,33,000897
688660.SH,电气风电,8.51,-2.853881279,2630.0,3151,17,688660
300275.SZ,梅安森,12.55,-0.868878357,2629.0,3152,33,300275
002058.SZ,*ST威尔,11.17,1.361161525,2628.5,3153,33,002058
002577.SZ,雷柏科技,19.8,0.303951368,2625.0,3154,33,002577
603271.SH,永杰新材,35.4,0.797266515,2619.5,3155,17,603271
688536.SH,思瑞浦,153.6,0.543300386,2618.5,3156,17,688536
000708.SZ,中信特钢,11.29,0.623885918,2617.0,3157,33,000708
002808.SZ,*ST恒久,4.6,2.678571429,2611.5,3158,33,002808
