股票代码,股票简称,最新价,最新涨跌幅,market_code,code
002738.SZ,中矿资源,31.7,1.342710997,33,002738
002631.SZ,德尔未来,4.54,-0.656455142,33,002631
000059.SZ,华锦股份,5.2,-0.573613767,33,000059
002698.SZ,博实股份,15.41,0.129954516,33,002698
000509.SZ,华塑控股,3.26,-0.609756098,33,000509
002620.SZ,ST瑞和,3.8,-1.554404145,33,002620
002638.SZ,勤上股份,2.37,-0.836820084,33,002638
000025.SZ,特力A,17.16,-0.23255814,33,000025
000061.SZ,农产品,6.43,-0.155279503,33,000061
002649.SZ,博彦科技,14.33,0.986610289,33,002649
002750.SZ,龙津退,0.61,0,37,002750
000532.SZ,华金资本,15.35,3.997289973,33,000532
000035.SZ,中国天楹,4.29,-0.23255814,33,000035
000096.SZ,广聚能源,13.07,-0.984848485,33,000096
000069.SZ,华侨城A,2.25,0,33,000069
000029.SZ,深深房A,19.5,-0.051255766,33,000029
000521.SZ,长虹美菱,6.92,-0.288184438,33,000521
000063.SZ,中兴通讯,31.95,0.693350142,33,000063
002651.SZ,利君股份,10.93,1.203703704,33,002651
000036.SZ,华联控股,3.63,1.114206128,33,000036
000526.SZ,学大教育,47.67,1.081424936,33,000526
002688.SZ,金河生物,6.19,-1.275917065,33,002688
002675.SZ,东诚药业,14.4,-1.234567901,33,002675
002712.SZ,思美传媒,5.6,-1.408450704,33,002712
002656.SZ,*ST摩登,2.4,-0.414937759,33,002656
002602.SZ,ST华通,10.35,-0.862068966,33,002602
000037.SZ,深南电A,8.64,0.465116279,33,000037
002661.SZ,克明食品,9.9,-0.602409639,33,002661
000401.SZ,冀东水泥,4.37,-0.228310502,33,000401
000100.SZ,TCL科技,4.3,-0.462962963,33,000100
000338.SZ,潍柴动力,15.73,0.833333333,33,000338
002687.SZ,乔治白,4.57,0.883002208,33,002687
002678.SZ,珠江钢琴,4.89,-0.407331976,33,002678
000089.SZ,深圳机场,6.99,-0.142857143,33,000089
002694.SZ,顾地科技,4.74,-0.210526316,33,002694
000048.SZ,京基智农,15.79,-0.378548896,33,000048
002663.SZ,普邦股份,1.82,1.675977654,33,002663
000301.SZ,东方盛虹,8.31,-0.240096038,33,000301
002709.SZ,天赐材料,18.02,1.122334456,33,002709
002706.SZ,良信股份,9.02,0.222222222,33,002706
000078.SZ,海王生物,2.41,-0.41322314,33,000078
000050.SZ,深天马A,8.3,0,33,000050
002692.SZ,远程股份,4.85,0,33,002692
002753.SZ,永东股份,7.02,0.429184549,33,002753
000155.SZ,川能动力,9.79,0,33,000155
002752.SZ,昇兴股份,5.53,0.912408759,33,002752
002757.SZ,南兴股份,17.8,0.281690141,33,002757
002721.SZ,金一文化,3.01,0,33,002721
000157.SZ,中联重科,7.23,0.556328234,33,000157
000503.SZ,国新健康,10.22,0.294406281,33,000503
002762.SZ,*ST金比,5.95,1.36286201,33,002762
002715.SZ,登云股份,17.76,-0.280741157,33,002715
002722.SZ,物产金轮,15.86,-0.125944584,33,002722
000407.SZ,胜利股份,3.41,0.589970501,33,000407
002677.SZ,浙江美大,6.9,-1.004304161,33,002677
002730.SZ,电光科技,16.44,0.550458716,33,002730
000151.SZ,中成股份,12.6,-0.316455696,33,000151
000429.SZ,粤高速A,13.6,0.965107647,33,000429
002739.SZ,万达电影,11.25,-0.968309859,33,002739
000403.SZ,派林生物,18.52,-0.430107527,33,000403
000504.SZ,*ST生物,8.97,1.931818182,33,000504
000524.SZ,岭南控股,11.56,0.086580087,33,000524
000506.SZ,中润资源,9.02,0,33,000506
002727.SZ,一心堂,15.63,-1.325757576,33,002727
002755.SZ,奥赛康,16.13,-0.493522517,33,002755
000529.SZ,广弘控股,6.14,0,33,000529
000411.SZ,英特集团,10.37,0.193236715,33,000411
002669.SZ,康达新材,11.16,-0.357142857,33,002669
000066.SZ,中国长城,14.47,0.346740638,33,000066
002761.SZ,浙江建投,8.72,0.114810563,33,002761
000419.SZ,通程控股,5.87,5.008944544,33,000419
000536.SZ,华映科技,4.34,-0.458715596,33,000536
002693.SZ,*ST双成,7.33,-0.677506775,33,002693
002714.SZ,牧原股份,41.54,-0.669536107,33,002714
000415.SZ,渤海租赁,3.31,2.160493827,33,000415
002713.SZ,*ST东易,4.6,0,33,002713
002695.SZ,煌上煌,9.38,0.428265525,33,002695
002705.SZ,新宝股份,15.16,10.014513788,33,002705
000501.SZ,武商集团,8.57,0.351288056,33,000501
002707.SZ,众信旅游,7.62,-0.131061599,33,002707
002737.SZ,葵花药业,15.57,-0.256245996,33,002737
000530.SZ,冰山冷热,5.71,-0.174825175,33,000530
002746.SZ,仙坛股份,5.79,-0.172413793,33,002746
000488.SZ,ST晨鸣,1.9,0,33,000488
000514.SZ,渝开发,4.48,2.283105023,33,000514
002749.SZ,国光股份,14.76,-0.539083558,33,002749
002766.SZ,索菱股份,5.29,-0.936329588,33,002766
002736.SZ,国信证券,11.63,3.194321207,33,002736
002772.SZ,众兴菌业,7.84,0,33,002772
000554.SZ,泰山石油,6.77,-8.016304348,33,000554
000544.SZ,中原环保,8.12,0.619578686,33,000544
000539.SZ,粤电力A,4.59,0.218340611,33,000539
000537.SZ,中绿电,8.22,0.735294118,33,000537
002779.SZ,中坚科技,76.1,-1.232965607,33,002779
000545.SZ,金浦钛业,2.5,-1.185770751,33,000545
000552.SZ,甘肃能化,2.44,0,33,000552
002785.SZ,万里石,31.57,1.674718196,33,002785
002771.SZ,真视通,16.06,0,33,002771
000595.SZ,*ST宝实,4.85,-0.410677618,33,000595
002780.SZ,三夫户外,13.01,3.008709422,33,002780
000558.SZ,天府文旅,4.39,0,33,000558
002775.SZ,文科股份,3.76,-1.052631579,33,002775
002773.SZ,康弘药业,28.32,-1.495652174,33,002773
002797.SZ,第一创业,7.08,3.206997085,33,002797
000559.SZ,万向钱潮,7.6,0.662251656,33,000559
002802.SZ,洪汇新材,13.94,2.802359882,33,002802
000555.SZ,神州信息,14.05,1.370851371,33,000555
002793.SZ,罗欣药业,4.64,-1.694915254,33,002793
002778.SZ,中晟高科,19.03,0.157894737,33,002778
000561.SZ,烽火电子,10.31,6.508264463,33,000561
000619.SZ,海螺新材,5.95,-0.167785235,33,000619
002788.SZ,鹭燕医药,8.49,-0.117647059,33,002788
000563.SZ,陕国投A,3.62,5.23255814,33,000563
000560.SZ,我爱我家,2.97,1.020408163,33,000560
002796.SZ,世嘉科技,11.49,-0.433275563,33,002796
000566.SZ,海南海药,5.74,-1.034482759,33,000566
000592.SZ,平潭发展,3.07,-0.324675325,33,000592
002803.SZ,吉宏股份,13.24,-0.150829563,33,002803
002795.SZ,永和智控,5.07,-0.196850394,33,002795
000564.SZ,供销大集,2.24,-0.444444444,33,000564
002800.SZ,天顺股份,14.7,3.013314646,33,002800
002810.SZ,山东赫达,11.76,-1.589958159,33,002810
002806.SZ,华锋股份,13.22,0.532319392,33,002806
000601.SZ,韶能股份,4.8,0,33,000601
000599.SZ,青岛双星,5.02,-0.790513834,33,000599
000610.SZ,西安旅游,12.56,0.159489633,33,000610
000590.SZ,启迪药业,9.99,-1.479289941,33,000590
002816.SZ,*ST和科,18.32,2.518186905,33,002816
000672.SZ,上峰水泥,7.98,0.125470514,33,000672
002824.SZ,和胜股份,16.66,-1.127596439,33,002824
000584.SZ,工智退,0.23,-11.538461538,37,000584
000582.SZ,北部湾港,8.32,0.240963855,33,000582
000593.SZ,德龙汇能,6.06,0.165289256,33,000593
000636.SZ,风华高科,13.5,0.446428571,33,000636
002825.SZ,纳尔股份,10,-0.695134062,33,002825
002807.SZ,江阴银行,4.88,-0.81300813,33,002807
002830.SZ,名雕股份,14.82,-0.736771601,33,002830
000597.SZ,东北制药,5.16,-1.338432122,33,000597
002823.SZ,凯中精密,13.7,-0.939985539,33,002823
002782.SZ,可立克,12.62,0.079302141,33,002782
002837.SZ,英维克,28.69,3.499278499,33,002837
002817.SZ,黄山胶囊,7.19,-0.553250346,33,002817
000600.SZ,建投能源,7.27,-0.818553888,33,000600
000631.SZ,顺发恒业,3,1.01010101,33,000631
002822.SZ,ST中装,3.39,1.801801802,33,002822
002786.SZ,银宝山新,9.14,0.219298246,33,002786
000607.SZ,华媒控股,4.06,0,33,000607
000603.SZ,盛达资源,14.69,-0.810263336,33,000603
002805.SZ,丰元股份,15.07,2.866894198,33,002805
000659.SZ,珠海中富,2.97,-1.328903654,33,000659
000655.SZ,金岭矿业,6.99,-0.568990043,33,000655
002828.SZ,贝肯能源,10.59,-9.948979592,33,002828
000713.SZ,丰乐种业,7.05,-0.282885431,33,000713
000688.SZ,国城矿业,12.7,0,33,000688
000612.SZ,焦作万方,7.48,-0.795755968,33,000612
000691.SZ,*ST亚太,4.55,-0.871459695,33,000691
000657.SZ,中钨高新,11.59,0.172860847,33,000657
002815.SZ,崇达技术,10.86,-0.731261426,33,002815
000615.SZ,*ST美谷,3.15,-0.943396226,33,000615
000635.SZ,英力特,8.76,0.114285714,33,000635
002833.SZ,弘亚数控,16.2,0,33,002833
002821.SZ,凯莱英,84.96,-0.363551073,33,002821
000715.SZ,中兴商业,5.71,2.697841727,33,000715
000663.SZ,永安林业,6.62,-0.600600601,33,000663
002826.SZ,易明医药,21.65,-5.951346655,33,002826
000605.SZ,渤海股份,6.96,0.143884892,33,000605
000589.SZ,贵州轮胎,4.58,0.659340659,33,000589
000679.SZ,大连友谊,6.24,0.160513644,33,000679
000638.SZ,*ST万方,4.44,-2.631578947,33,000638
002836.SZ,新宏泽,9.21,-0.216684724,33,002836
000609.SZ,ST中迪,3.24,-2.702702703,33,000609
000677.SZ,恒天海龙,5.14,-0.387596899,33,000677
000776.SZ,广发证券,17.1,1.664684899,33,000776
000652.SZ,泰达股份,3.99,0.757575758,33,000652
000686.SZ,东北证券,7.69,2.533333333,33,000686
000728.SZ,国元证券,7.96,1.79028133,33,000728
000793.SZ,ST华闻,2.68,1.132075472,33,000793
002829.SZ,星网宇达,21.26,1.722488038,33,002829
000811.SZ,冰轮环境,8.99,1.011235955,33,000811
002831.SZ,裕同科技,22.67,-0.744308231,33,002831
000665.SZ,湖北广电,5.03,-0.592885375,33,000665
000698.SZ,沈阳化工,3.76,-2.842377261,33,000698
000711.SZ,*ST京蓝,1.79,0,33,000711
000833.SZ,粤桂股份,12.74,-0.624024961,33,000833
000719.SZ,中原传媒,12.69,-2.007722008,33,000719
000608.SZ,*ST阳光,1.88,-0.529100529,33,000608
000690.SZ,宝新能源,4.61,2.901785714,33,000690
000703.SZ,恒逸石化,6.01,0.166666667,33,000703
000685.SZ,中山公用,8.81,0.916380298,33,000685
002832.SZ,比音勒芬,15.98,0.693131695,33,002832
000726.SZ,鲁泰A,6.22,0.161030596,33,000726
000707.SZ,双环科技,6.3,0.318471338,33,000707
000799.SZ,酒鬼酒,41.08,0.170690076,33,000799
000716.SZ,黑芝麻,6.14,0.326797386,33,000716
000722.SZ,湖南发展,12.64,1.771336554,33,000722
000831.SZ,中国稀土,34.68,0.52173913,33,000831
000791.SZ,甘肃能源,6.4,0.94637224,33,000791
000858.SZ,五粮液,119.13,-0.517745303,33,000858
000905.SZ,厦门港务,8.08,0.748129676,33,000905
000893.SZ,亚钾国际,29.95,-1.252884932,33,000893
000802.SZ,北京文化,4.72,-1.461377871,33,000802
000738.SZ,航发控制,19.22,2.125398512,33,000738
000877.SZ,天山股份,4.63,0.216450216,33,000877
000708.SZ,中信特钢,11.53,0.43554007,33,000708
000692.SZ,惠天热电,3.46,0,33,000692
000906.SZ,浙商中拓,6.38,0.949367089,33,000906
000810.SZ,创维数字,11.42,-0.34904014,33,000810
000736.SZ,*ST中地,4.52,-1.310043668,33,000736
000816.SZ,智慧农业,3.09,-0.322580645,33,000816
000813.SZ,德展健康,3.18,-0.313479624,33,000813
000818.SZ,航锦科技,22.18,0.135440181,33,000818
000717.SZ,中南股份,2.41,0,33,000717
000778.SZ,新兴铸管,3.48,0.288184438,33,000778
000923.SZ,河钢资源,13.36,0.602409639,33,000923
000839.SZ,中信国安,2.62,-0.380228137,33,000839
000919.SZ,金陵药业,6.75,-1.026392962,33,000919
000720.SZ,新能泰山,3.45,0.290697674,33,000720
000789.SZ,万年青,5.4,-0.36900369,33,000789
000828.SZ,东莞控股,10.54,1.737451737,33,000828
000825.SZ,太钢不锈,3.58,-0.555555556,33,000825
000731.SZ,四川美丰,6.82,-0.727802038,33,000731
000735.SZ,罗牛山,5.99,0.335008375,33,000735
000796.SZ,凯撒旅业,3.79,-0.263157895,33,000796
000756.SZ,新华制药,14.9,-0.930851064,33,000756
002839.SZ,张家港行,4.62,-0.64516129,33,002839
000721.SZ,西安饮食,8.53,0.117370892,33,000721
000815.SZ,美利云,12.51,-0.63542494,33,000815
000767.SZ,晋控电力,2.85,0,33,000767
000762.SZ,西藏矿业,19.03,-0.833767587,33,000762
000807.SZ,云铝股份,15.4,-1.34529148,33,000807
002865.SZ,钧达股份,37.18,-0.107469103,33,002865
002855.SZ,捷荣技术,18.86,0.372538584,33,002855
000766.SZ,通化金马,25.45,-3.634986747,33,000766
002857.SZ,三晖电气,19.11,-0.46875,33,002857
002858.SZ,力盛体育,12.9,0.077579519,33,002858
000823.SZ,超声电子,11.08,-0.18018018,33,000823
000852.SZ,石化机械,6.6,1.226993865,33,000852
002862.SZ,实丰文化,18.98,-1.453790239,33,002862
000869.SZ,张裕A,21.06,-0.18957346,33,000869
000913.SZ,钱江摩托,14.92,-0.665778961,33,000913
000887.SZ,中鼎股份,17.19,0.998824912,33,000887
000821.SZ,京山轻机,11.51,-1.201716738,33,000821
000890.SZ,法尔胜,3.79,-0.524934383,33,000890
000862.SZ,银星能源,5.37,0.373831776,33,000862
000920.SZ,沃顿科技,10.02,-0.298507463,33,000920
000903.SZ,云内动力,4.64,2.88248337,33,000903
000859.SZ,国风新材,7.04,-0.141843972,33,000859
000803.SZ,山高环能,5.96,0.846023689,33,000803
000915.SZ,华特达因,31.45,3.48798947,33,000915
000912.SZ,泸天化,4.58,-1.293103448,33,000912
000922.SZ,佳电股份,10.88,0.647548566,33,000922
000876.SZ,新希望,9.4,0,33,000876
000786.SZ,北新建材,26.09,-0.15308075,33,000786
000908.SZ,ST景峰,5.74,-1.034482759,33,000908
000917.SZ,电广传媒,7.43,0.677506775,33,000917
000900.SZ,现代投资,4.37,5.048076923,33,000900
000837.SZ,秦川机床,11.92,0.252312868,33,000837
000829.SZ,天音控股,9.97,0.910931174,33,000829
000925.SZ,众合科技,7.51,0,33,000925
000899.SZ,赣能股份,8.6,0.116414435,33,000899
000929.SZ,*ST兰黄,8.54,-1.612903226,33,000929
000930.SZ,中粮科技,5.55,-0.359066427,33,000930
000892.SZ,欢瑞世纪,4.29,-7.343412527,33,000892
000826.SZ,启迪环境,1.97,-1.5,33,000826
000851.SZ,*ST高鸿,2.4,0,33,000851
000928.SZ,中钢国际,6.26,0.481540931,33,000928
000897.SZ,津滨发展,2.3,0.436681223,33,000897
002841.SZ,视源股份,33.89,0,33,002841
000921.SZ,海信家电,25.99,-0.268610898,33,000921
000868.SZ,安凯客车,5.55,1.462522852,33,000868
002846.SZ,英联股份,17.93,9.329268293,33,002846
000927.SZ,中国铁物,2.56,0.392156863,33,000927
000938.SZ,紫光股份,23.48,0.686106346,33,000938
002840.SZ,华统股份,10.42,-0.095877277,33,002840
000850.SZ,华茂股份,4.32,5.623471883,33,000850
002842.SZ,翔鹭钨业,8.27,0.36407767,33,002842
002869.SZ,金溢科技,23.78,-0.084033613,33,002869
000898.SZ,鞍钢股份,2.31,0.434782609,33,000898
002861.SZ,瀛通通讯,15.38,0.457217505,33,002861
000910.SZ,大亚圣象,7.41,-0.536912752,33,000910
002870.SZ,香山股份,31.57,-1.189358372,33,002870
002847.SZ,盐津铺子,80.94,-0.221893491,33,002847
002871.SZ,伟隆股份,10.89,0.926784059,33,002871
002843.SZ,泰嘉股份,21.98,0.918273646,33,002843
002849.SZ,威星智能,15.05,-0.856389987,33,002849
300018.SZ,中元股份,7.7,0.130039012,33,300018
002876.SZ,三利谱,24.75,0.121359223,33,002876
300026.SZ,红日药业,3.71,-1.066666667,33,300026
300003.SZ,乐普医疗,13.09,-0.607441154,33,300003
300053.SZ,航宇微,12.97,1.170046802,33,300053
300072.SZ,海新能科,3.52,-0.564971751,33,300072
300045.SZ,华力创通,18.62,1.250679717,33,300045
300009.SZ,安科生物,8.33,-0.596658711,33,300009
300005.SZ,探路者,8.48,-0.11778563,33,300005
300073.SZ,当升科技,43.61,-0.183108263,33,300073
300046.SZ,台基股份,39.72,13.810888252,33,300046
002875.SZ,安奈儿,15.22,-0.327439424,33,002875
300002.SZ,神州泰岳,11.06,-0.270513977,33,300002
300004.SZ,南风股份,8.13,-0.367647059,33,300004
300088.SZ,长信科技,5.86,-0.340136054,33,300088
300011.SZ,鼎汉技术,7.39,-0.269905533,33,300011
300027.SZ,华谊兄弟,2.63,-1.127819549,33,300027
300055.SZ,万邦达,5.58,-1.76056338,33,300055
300057.SZ,万顺新材,5.3,-1.119402985,33,300057
300034.SZ,钢研高纳,15.96,2.111324376,33,300034
300022.SZ,吉峰科技,8.77,-0.340909091,33,300022
300105.SZ,龙源技术,7.46,-0.533333333,33,300105
300066.SZ,三川智慧,4.23,-0.704225352,33,300066
300112.SZ,万讯自控,8.72,-0.456621005,33,300112
300024.SZ,机器人,16.84,0.537313433,33,300024
300172.SZ,中电环保,5.48,-0.54446461,33,300172
300111.SZ,向日葵,3.24,-1.818181818,33,300111
300080.SZ,易成新能,4.19,-0.710900474,33,300080
300074.SZ,华平股份,4.75,-0.419287212,33,300074
300122.SZ,智飞生物,19.35,-0.360453141,33,300122
300062.SZ,中能电气,5.32,-0.560747664,33,300062
300015.SZ,爱尔眼科,12.29,0.326530612,33,300015
300121.SZ,阳谷华泰,14.39,-1.774744027,33,300121
300154.SZ,瑞凌股份,8.98,0.559910414,33,300154
300128.SZ,锦富技术,5.32,-0.187617261,33,300128
300086.SZ,康芝药业,5.24,-0.757575758,33,300086
300069.SZ,金利华电,18.74,-0.741525424,33,300069
300085.SZ,银之杰,44.77,10.679851669,33,300085
300075.SZ,数字政通,17.23,-0.05800464,33,300075
300100.SZ,双林股份,48.5,-0.919305414,33,300100
300132.SZ,青松股份,5.93,-2.306425041,33,300132
300084.SZ,海默科技,7.9,-4.358353511,33,300084
300071.SZ,福石控股,4.88,-0.81300813,33,300071
300109.SZ,新开源,16.79,1.144578313,33,300109
300137.SZ,ST先河,5.82,0,33,300137
300102.SZ,乾照光电,11.29,0.713648528,33,300102
300145.SZ,南方泵业,3.44,-0.289855072,33,300145
300134.SZ,大富科技,11.9,-0.083963056,33,300134
300135.SZ,宝利国际,4,-1.960784314,33,300135
300059.SZ,东方财富,22.88,4.906006419,33,300059
300158.SZ,振东制药,4.42,-1.559020045,33,300158
300118.SZ,东方日升,9.13,-0.544662309,33,300118
300092.SZ,科新机电,13.66,-0.07315289,33,300092
300176.SZ,鸿特科技,6.88,-0.289855072,33,300176
300124.SZ,汇川技术,64.23,0.26537621,33,300124
300169.SZ,天晟新材,9.91,19.975786925,33,300169
300160.SZ,秀强股份,5.47,-0.545454545,33,300160
300107.SZ,建新股份,7.91,-0.503144654,33,300107
300125.SZ,*ST聆达,6.21,-0.160771704,33,300125
300168.SZ,万达信息,7.43,0.677506775,33,300168
300141.SZ,和顺电气,8.98,-0.44345898,33,300141
300182.SZ,捷成股份,5.36,-0.556586271,33,300182
300200.SZ,高盟新材,9.57,-1.034126163,33,300200
300130.SZ,新国都,37.29,12.285456188,33,300130
300120.SZ,经纬辉开,9,-0.332225914,33,300120
300155.SZ,安居宝,4.88,0,33,300155
300142.SZ,沃森生物,11.04,0,33,300142
300193.SZ,佳士科技,8.91,-0.223964166,33,300193
300123.SZ,亚光科技,6.73,2.124430956,33,300123
300147.SZ,ST香雪,8.36,-0.476190476,33,300147
300162.SZ,雷曼光电,7.41,-1.2,33,300162
300199.SZ,翰宇药业,16.37,1.174289246,33,300199
300179.SZ,四方达,9.92,0.202020202,33,300179
300173.SZ,福能东方,6.53,-1.060606061,33,300173
300148.SZ,天舟文化,4.84,-0.819672131,33,300148
300159.SZ,*ST新研,2.9,4.316546763,33,300159
300157.SZ,新锦动力,4.85,-7.088122605,33,300157
300181.SZ,佐力药业,16.79,-1.293356849,33,300181
300167.SZ,ST迪威迅,4.27,2.398081535,33,300167
300188.SZ,国投智能,13.64,0.81300813,33,300188
300152.SZ,ST新动力,2.34,-1.265822785,33,300152
300165.SZ,ST天瑞,3.55,0,33,300165
300170.SZ,汉得信息,16.48,0.918554807,33,300170
300221.SZ,银禧科技,8.23,-0.603864734,33,300221
300213.SZ,佳讯飞鸿,8.93,3.837209302,33,300213
300204.SZ,舒泰神,34.11,-0.321449445,33,300204
300252.SZ,金信诺,11.23,0.178412132,33,300252
300286.SZ,安科瑞,21.55,-0.231481481,33,300286
300209.SZ,有棵树,5.2,-0.573613767,33,300209
300220.SZ,金运激光,17.5,-0.455062571,33,300220
300210.SZ,森远股份,10.26,-1.25120308,33,300210
300222.SZ,科大智能,10.13,-0.098619329,33,300222
300217.SZ,东方电热,5.29,4.339250493,33,300217
300203.SZ,聚光科技,21.8,-0.183150183,33,300203
300296.SZ,利亚德,6.02,0,33,300296
300207.SZ,欣旺达,20.01,1.009591116,33,300207
300246.SZ,宝莱特,7.76,-0.512820513,33,300246
300307.SZ,慈星股份,7.9,-0.378310214,33,300307
300328.SZ,宜安科技,11.32,-0.78878177,33,300328
300226.SZ,上海钢联,22.02,1.568265683,33,300226
300215.SZ,电科院,5.25,-0.379506641,33,300215
300275.SZ,梅安森,12.87,-0.23255814,33,300275
300211.SZ,*ST亿通,6.4,-0.31152648,33,300211
000951.SZ,中国重汽,17.95,1.642129105,33,000951
300256.SZ,星星科技,4.26,-0.46728972,33,300256
300228.SZ,富瑞特装,7.59,-0.91383812,33,300228
300224.SZ,正海磁材,13.62,-0.511322133,33,300224
300276.SZ,三丰智能,10.9,0.739371534,33,300276
300314.SZ,戴维医疗,12.27,-1.207729469,33,300314
300227.SZ,光韵达,8.99,-0.442967885,33,300227
300375.SZ,鹏翎股份,5.22,-0.760456274,33,300375
300274.SZ,阳光电源,64.66,-0.85850069,33,300274
300254.SZ,仟源医药,9.69,-2.905811623,33,300254
300278.SZ,华昌达,5.32,0,33,300278
300305.SZ,裕兴股份,6.2,-0.8,33,300305
000952.SZ,广济药业,6.07,-2.096774194,33,000952
300382.SZ,斯莱克,15.62,0.192431046,33,300382
300234.SZ,开尔新材,4.88,-0.610997963,33,300234
300342.SZ,天银机电,16.71,-2.905287623,33,300342
300337.SZ,银邦股份,11.14,2.483900644,33,300337
300284.SZ,苏交科,8.73,0.460299194,33,300284
300313.SZ,*ST天山,6.94,4.047976012,33,300313
300378.SZ,鼎捷数智,34.43,1.924215512,33,300378
300245.SZ,天玑科技,19.48,3.177966102,33,300245
300249.SZ,依米康,13.28,0.682335102,33,300249
300396.SZ,迪瑞医疗,13.64,-0.510576222,33,300396
000948.SZ,南天信息,20.39,1.040634291,33,000948
300238.SZ,冠昊生物,15.25,-1.866151866,33,300238
300371.SZ,汇中股份,11.17,-0.622775801,33,300371
300303.SZ,聚飞光电,6.01,-0.661157025,33,300303
